SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,5654321160
TDOC,Teladoc Health Inc. Common Stock,5651063113
OSK,Oshkosh Corporation (Holding Company)Common Stock,5646520292
UFPI,UFP Industries Inc. Common Stock,5644192465
TOL,Toll Brothers Inc. Common Stock,5633873000
NATI,National Instruments Corporation Common Stock,5628674538
IESFY,Interconexion Electrica SA ESP Sponsored ADRs,5627003732
GLBE,Global-E Online Ltd. Ordinary Shares,5618820463
CIGI,Colliers International Group Inc. Subordinate Voting Shares,5618211053
SHC,Sotera Health Company Common Stock,5613922095
MEDP,Medpace Holdings Inc. Common Stock,5593540882
DTM,DT Midstream Inc. Common Stock ,5593161268
CIVI,Civitas Resources Inc. Common Stock,5590859592
NOVT,Novanta Inc. Common Stock,5590211291
CRSP,CRISPR Therapeutics AG Common Shares,5588528394
CHPT,ChargePoint Holdings Inc. Common Stock,5573363703
LRENY,Lojas Renner SA Sponsored ADRs,5569781914
CDEVY,City Developments Limited Sponsored ADRs,5568374166
RYN,Rayonier Inc. REIT Common Stock,5564975297
TNET,TriNet Group Inc. Common Stock,5552835080
ZWS,Zurn Elkay Water Solutions Corporation Common Stock,5552809095
CIG,Comp En De Mn Cemig ADS American Depositary Shares,5545813876
RICOY,Ricoh Company Ltd. Sponsored ADRs,5539598467
LEG,Leggett & Platt Incorporated Common Stock,5521380900
PRGO,Perrigo Company plc Ordinary Shares,5519309544
GIVSY,Grupo de Inversiones Suramericana S.A. Sponsored ADRs,5509637887
VVV,Valvoline Inc. Common Stock,5506307941
WTFC,Wintrust Financial Corporation Common Stock,5494116517
AMG,Affiliated Managers Group Inc. Common Stock,5489929593
LTHM,Livent Corporation Common Stock,5488488422
LNW,Light & Wonder Inc. Common Stock,5488323424
DRVN,Driven Brands Holdings Inc. Common Stock,5484196238
M,Macy's Inc Common Stock,5480970699
PYCR,Paycor HCM Inc. Common Stock,5458926712
EQUEY,Equatorial Energia S.A. Sponsored ADRs,5441464700
UBSI,United Bankshares Inc. Common Stock,5441447618
NYT,New York Times Company (The) Common Stock,5438117551
BIPC,Brookfield Infrastructure Partners LP Class A Subordinate Voting Shares ,5434343885
RLI,RLI Corp. Common Stock (DE),5432484060
TMX,Terminix Global Holdings Inc. Common Stock,5432414868
ORA,Ormat Technologies Inc. Common Stock,5428860251
SOFI,SoFi Technologies Inc. Common Stock  ,5418440070
AMKR,Amkor Technology Inc. Common Stock,5412067095
KNTK,Kinetik Holdings Inc. Class A Common Stock,5406563527
POST,Post Holdings Inc. Common Stock,5405668984
MNDT,Mandiant Inc. Common Stock,5399290087
ASND,Ascendis Pharma A/S American Depositary Shares,5387755186
EXPO,Exponent Inc. Common Stock,5383228535
FIZZ,National Beverage Corp. Common Stock,5376282970
ASGN,ASGN Incorporated Common Stock,5367544000
HGV,Hilton Grand Vacations Inc. Common Stock ,5355113098
ORCC,Owl Rock Capital Corporation Common Stock,5354463342
BTLCY,British Land Company PLC Sponsored ADRs,5348794437
SM,SM Energy Company Common Stock,5324245893
ONB,Old National Bancorp Common Stock,5323065030
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock,5315013365
SWX,Southwest Gas Holdings Inc. Common Stock (DE),5312732414
BAK,Braskem SA ADR,5303824955
COUP,Coupa Software Incorporated Common Stock,5288556980
EHC,Encompass Health Corporation Common Stock,5285232596
HXL,Hexcel Corporation Common Stock,5278422582
SLAB,Silicon Laboratories Inc. Common Stock,5277480854
IPGP,IPG Photonics Corporation Common Stock,5271297372
OWL,Blue Owl Capital Inc. Class A Common Stock,5268085250
PRI,Primerica Inc. Common Stock,5263000279
WWE,World Wrestling Entertainment Inc. Class A Common Stock,5253228864
EMBK,Embark Technology Inc. Common Stock,5252077711
WTS,Watts Water Technologies Inc. Class A Common Stock,5228254341
ENLC,EnLink Midstream LLC Common Units representing Limited Partner Interests,5221357493
CMC,Commercial Metals Company Common Stock,5218439527
OZK,Bank OZK Common Stock,5217878353
SLGN,Silgan Holdings Inc. Common Stock,5216483162
HOMB,Home BancShares Inc. Common Stock,5202073940
MSA,MSA Safety Incorporated Common Stock,5186827291
CADE,Cadence Bank Common Stock,5186136443
NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,5173118305
GDS,GDS Holdings Limited ADS,5160205678
EEFT,Euronet Worldwide Inc. Common Stock,5156150796
WEGRY,Weir Group PLC Sponsored ADRs,5155895353
TSEM,Tower Semiconductor Ltd. Ordinary Shares,5138636039
PEGRD,Pennon Group Unsp/Adr New,5136668672
SWCH,Switch Inc. Class A Common Stock,5133460625
VLEEY,Valeo SA Sponsored ADRs,5132882366
GH,Guardant Health Inc. Common Stock,5132858496
QS,QuantumScape Corporation Class A Common Stock,5130909347
HYPMY,Hypera S.A. Sponsored ADRs,5124374458
EXP,Eagle Materials Inc Common Stock,5124351412
BKH,Black Hills Corporation Common Stock,5121824617
BXMT,Blackstone Mortgage Trust Inc. Common Stock,5120495570
HQY,HealthEquity Inc. Common Stock,5107618318
RHP,Ryman Hospitality Properties Inc. (REIT),5097683298
THO,Thor Industries Inc. Common Stock,5093208289
ESI,Element Solutions Inc. Common Stock,5090526646
NYCB,New York Community Bancorp Inc. Common Stock,5086048437
TPX,Tempur Sealy International Inc. Common Stock,5080249872
TRQ,Turquoise Hill Resources Ltd. Ordinary Shares,5071032439
CBUMY,China National Building Material Co. Ltd. Sponsored ADRs Class H,5065012391
ROG,Rogers Corporation Common Stock,5064697137
ENSG,The Ensign Group Inc. Common Stock,5061728505
CVNA,Carvana Co. Class A Common Stock,5060902049
JMPLY,Johnson Matthey Plc Sponsored ADRs,5058294627
LLESY,Lendlease Group Sponsored ADRs,5056576925
LHCG,LHC Group Common Stock,5053481173
RYAN,Ryan Specialty Holdings Inc. Class A Common Stock,5053106809
EVA,Enviva Inc. Common Stock,5053070425
TKR,Timken Company (The) Common Stock,5051996914
SFBS,ServisFirst Bancshares Inc. Common Stock,5048367100
IAA,IAA Inc. Common Stock ,5021249222
PDI,PIMCO Dynamic Income Fund Common Stock,5015976276
NTRA,Natera Inc. Common Stock,5011209563
PVH,PVH Corp. Common Stock,5009453046
COKE,Coca-Cola Consolidated Inc. Common Stock,5007424664
ALGM,Allegro MicroSystems Inc. Common Stock,5006680009
SIGI,Selective Insurance Group Inc. Common Stock,5000882641
AM,Antero Midstream Corporation Common Stock,4999666357
TRNO,Terreno Realty Corporation Common Stock,4977837030
CERE,Cerevel Therapeutics Holdings Inc. Common Stock,4976592801
DQ,DAQO New Energy Corp. American Depositary Shares each representing five ordinary shares,4971847439
LPX,Louisiana-Pacific Corporation Common Stock,4954752000
SRCL,Stericycle Inc. Common Stock,4954339457
BWXT,BWX Technologies Inc. Common Stock,4952679284
POR,Portland General Electric Co Common Stock,4929652962
VRT,Vertiv Holdings LLC Class A Common Stock,4919521041
THG,Hanover Insurance Group Inc,4902201035
CRUS,Cirrus Logic Inc. Common Stock,4901730417
NVEI,Nuvei Corporation Subordinate Voting Shares,4900233958
OMF,OneMain Holdings Inc. Common Stock,4889493221
SEB,Seaboard Corporation Common Stock,4869398258
COLM,Columbia Sportswear Company Common Stock,4867932578
TGNA,TEGNA Inc,4862624770
AQUA,Evoqua Water Technologies Corp. Common Stock,4858582639
POWI,Power Integrations Inc. Common Stock,4856441670
CWEN,Clearway Energy Inc. Class C Common Stock,4849391013
ATUS,Altice USA Inc. Class A Common Stock,4842073812
MSM,MSC Industrial Direct Company Inc. Common Stock,4833708551
LUKOY,Oil company LUKOIL PJSC Sponsored ADRs,4822345704
MTG,MGIC Investment Corporation Common Stock,4817394921
STAA,STAAR Surgical Company Common Stock,4804553919
ITCI,Intra-Cellular Therapies Inc. Common Stock,4786015642
UMBF,UMB Financial Corporation Common Stock,4782812085
OMCL,Omnicell Inc. Common Stock ($0.001 par value),4782244699
KRG,Kite Realty Group Trust Common Stock,4779463295
ASAN,Asana Inc. Class A Common Stock,4767890089
BKNIY,Bankinter SA Sponsored ADRs,4763990616
IRT,Independence Realty Trust Inc. Common Stock,4759388206
SPSC,SPS Commerce Inc. Common Stock,4749036123
ESNT,Essent Group Ltd. Common Shares,4745193648
CROX,Crocs Inc. Common Stock,4736365538
BE,Bloom Energy Corporation Class A Common Stock,4734748546
AXS,Axis Capital Holdings Limited Common Stock,4734215924
EVO,Evotec SE American Depositary Shares,4731713941
SMAR,Smartsheet Inc. Class A Common Stock,4731399254
TENB,Tenable Holdings Inc. Common Stock,4707483658
PAGS,PagSeguro Digital Ltd. Class A Common Shares,4705645184
AMN,AMN Healthcare Services Inc AMN Healthcare Services Inc,4701641057
PLTK,Playtika Holding Corp. Common Stock,4693084677
SAM,Boston Beer Company Inc. (The) Common Stock,4689874782
HE,Hawaiian Electric Industries Inc. Common Stock,4681472982
AUY,Yamana Gold Inc. Ordinary Shares (Canada),4680259930
ASAI,Sendas Distribuidora S A ADS,4680218483
BDVSY,Bidvest Group Limited Sponsored ADRs,4677070886
ARWR,Arrowhead Pharmaceuticals Inc. Common Stock,4653450162
MGY,Magnolia Oil & Gas Corporation Class A Common Stock,4647022089
NILSY,MMC Norilsk Nickel PJSC ADRs,4640369645
DOCN,DigitalOcean Holdings Inc. Common Stock,4637382000
HP,Helmerich & Payne Inc. Common Stock,4632648636
DEN,Denbury Inc. Common Stock,4630424284
VIRT,Virtu Financial Inc. Class A Common Stock,4625902182
UNVR,Univar Solutions Inc. Common Stock,4608182077
IS,ironSource Ltd. Class A Ordinary Shares,4603528625
BRZE,Braze Inc. Class A Common Stock,4596409435
SSD,Simpson Manufacturing Company Inc. Common Stock,4584879789
GCHOY,Grupo Nutresa S.A. Sponsored ADRs,4577558690
ELY,Callaway Golf Company Common Stock,4574908774
WEN,Wendy's Company (The) Common Stock,4569883391
CHX,ChampionX Corporation Common Stock ,4562276490
STVN,Stevanato Group S.p.A. Ordinary Shares,4555478068
NCR,NCR Corporation Common Stock,4547414000
IRTC,iRhythm Technologies Inc. Common Stock,4542999553
KGC,Kinross Gold Corporation Common Stock,4536949597
IART,Integra LifeSciences Holdings Corporation Common Stock,4536684208
SMG,Scotts Miracle-Gro Company (The) Common Stock,4535530449
RNG,RingCentral Inc. Class A Common Stock,4534246030
FIBK,First Interstate BancSystem Inc. Class A Common Stock,4534130721
FNB,F.N.B. Corporation Common Stock,4527864630
UOLGY,UOL Group Limited Sponsored ADRs,4524238553
BFAM,Bright Horizons Family Solutions Inc. Common Stock,4521770823
SMGBY,San Miguel Corp. Sponsored ADRs,4519197462
FOXF,Fox Factory Holding Corp. Common Stock,4519187259
NJR,NewJersey Resources Corporation Common Stock,4519177464
OGS,ONE Gas Inc. Common Stock,4512179875
NTLA,Intellia Therapeutics Inc. Common Stock,4511029649
UAA,Under Armour Inc. Class A Common Stock,4505352982
HWC,Hancock Whitney Corporation Common Stock,4505007040
ALTR,Altair Engineering Inc. Class A Common Stock,4501411112
SIM,Grupo Simec S.A.B. de C.V. American Depositary Shares,4497182859
FLS,Flowserve Corporation Common Stock,4491561864
SPWR,SunPower Corporation Common Stock,4487390454
CLCGY,Clicks Group Limited Sponsored ADRs,4482941621
CUZ,Cousins Properties Incorporated Common Stock,4482250130
AVT,Avnet Inc. Common Stock,4470892736
BOX,Box Inc. Class A Common Stock,4464338733
TXG,10x Genomics Inc. Class A Common Stock,4463453475
PINC,Premier Inc. Class A Common Stock,4456356677
PSN,Parsons Corporation Common Stock,4453134653
AB,AllianceBernstein Holding L.P.  Units,4452868933
DV,DoubleVerify Holdings Inc. Common Stock,4447289624
FRSH,Freshworks Inc. Class A Common Stock,4447280861
AL,Air Lease Corporation Class A Common Stock,4445419875
WOOF,Petco Health and Wellness Company Inc. Class A Common Stock,4440466612
SNDR,Schneider National Inc. Common Stock,4439157767
BCPC,Balchem Corporation Common Stock,4437375767
CRK,Comstock Resources Inc. Common Stock,4432198668
CWST,Casella Waste Systems Inc. Class A Common Stock,4430085617
AYX,Alteryx Inc. Class A Common Stock,4429084559
AIT,Applied Industrial Technologies Inc. Common Stock,4425300351
AZTA,Azenta Inc.,4422837360
TWKS,Thoughtworks Holding Inc. Common Stock,4412827188
AWI,Armstrong World Industries Inc Common Stock,4409097591
JHG,Janus Henderson Group plc Ordinary Shares,4407676495
MQ,Marqeta Inc. Class A Common Stock,4399084702
IGT,International Game Technology Ordinary Shares,4396972240
MRTX,Mirati Therapeutics Inc. Common Stock,4391065433
FELE,Franklin Electric Co. Inc. Common Stock,4390502736
AVNT,Avient Corporation Common Stock,4390278489
PBF,PBF Energy Inc. Class A Common Stock,4387246598
LPL,LG Display Co Ltd AMERICAN DEPOSITORY SHARES,4386820482
CPG,Crescent Point Energy Corporation Ordinary Shares (Canada),4386002000
BL,BlackLine Inc. Common Stock,4377237629
NSP,Insperity Inc. Common Stock,4375919870
NEWR,New Relic Inc. Common Stock,4370604811
GBT,Global Blood Therapeutics Inc. Common Stock,4364831896
CBT,Cabot Corporation Common Stock,4364017093
ROOT,Root Inc. Class A Common Stock,4359585000
KLBAY,Klabin SA Sponsored ADRs,4353866889
CYTK,Cytokinetics Incorporated Common Stock,4351132420
IGGHY,IG Group Holdings plc Sponsored ADRs,4344596154
ATHM,Autohome Inc. American Depositary Shares each representing four class A ordinary shares.,4343860944
TFSL,TFS Financial Corporation Common Stock,4318659644
FN,Fabrinet Ordinary Shares,4316738409
ACT,Enact Holdings Inc. Common Stock,4315318804
QRTEB,Qurate Retail Inc. Series B Common Stock ,4297607775
SLM,SLM Corporation Common Stock,4293964895
IMIAY,IMI plc Sponsored ADRs,4290831448
MTSI,MACOM Technology Solutions Holdings Inc. Common Stock,4289182194
BECN,Beacon Roofing Supply Inc. Common Stock,4288793977
WNS,WNS (Holdings) Limited Sponsored ADR (Jersey),4279251853
WB,Weibo Corporation American Depositary Share,4277038646
GT,The Goodyear Tire & Rubber Company Common Stock,4276525883
PTON,Peloton Interactive Inc. Class A Common Stock,4270936860
EVR,Evercore Inc. Class A Common Stock,4262882105
R,Ryder System Inc. Common Stock,4257128610
ETRN,Equitrans Midstream Corporation Common Stock ,4254060290
GEF,Greif Inc. Class A Common Stock,4241968771
NTNX,Nutanix Inc. Class A Common Stock,4241399370
DNLI,Denali Therapeutics Inc. Common Stock,4241060241
MAN,ManpowerGroup Common Stock,4239780096
KPLUY,K+S AG Sponsored ADRs,4229978280
SJI,South Jersey Industries Inc. Common Stock,4224280306
BXSL,Blackstone Secured Lending Fund Common Shares of Beneficial Interest,4203096039
TRTN,Triton International Limited Common Shares,4198259016
KEX,Kirby Corporation Common Stock,4190850000
WIX,Wix.com Ltd. Ordinary Shares,4185015506
VET,Vermilion Energy Inc. Common (Canada),4184516000
ABG,Asbury Automotive Group Inc Common Stock,4169979546
EDU,New Oriental Education & Technology Group Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands),4166051972
SID,Companhia Siderurgica Nacional S.A. Common Stock,4159375546
CNM,Core & Main Inc. Class A Common Stock,4158065598
PNM,PNM Resources Inc. (Holding Co.) Common Stock,4151832855
AFLYY,Air France-KLM SA Sponsored ADRs,4151415860
ALKS,Alkermes plc Ordinary Shares,4142811015
UMPQ,Umpqua Holdings Corporation Common Stock,4141294920
PGNY,Progyny Inc. Common Stock,4138407767
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),4136165589
BOSSY,HUGO BOSS AG Sponsored ADRs,4111360000
OLLI,Ollie's Bargain Outlet Holdings Inc. Common Stock,4110276748
ICUI,ICU Medical Inc. Common Stock,4103665575
ELUXY,Electrolux AB Sponsored ADRs Class B,4094412760
TKGBY,Turkiye Garanti Bankasi Anonim Sirketi Sponsored ADRs,4092480000
APG,APi Group Corporation Common Stock,4090128254
ZD,Ziff Davis Inc. Common Stock,4084988772
LANC,Lancaster Colony Corporation Common Stock,4078760400
ATI,ATI Inc. Common Stock,4077764155
TV,Grupo Televisa S.A. Common Stock,4071507689
AGLXY,AGL Energy Limited Sponsored ADRs,4070120760
GO,Grocery Outlet Holding Corp. Common Stock,4069595429
BMBL,Bumble Inc. Class A Common Stock,4069534707
UA,Under Armour Inc. Class C Common Stock,4062203508
RDN,Radian Group Inc. Common Stock,4060855202
TNL,Travel   Leisure Co. Common  Stock,4060675642
LAC,Lithium Americas Corp. Common Shares,4050449409
NARI,Inari Medical Inc. Common Stock,4048158071
AY,Atlantica Sustainable Infrastructure plc Ordinary Shares,4048120581
BEAM,Beam Therapeutics Inc. Common Stock,4045960098
DOC,Physicians Realty Trust Common Shares of Beneficial Interest,4044064798
ONTO,Onto Innovation Inc. Common Stock,4038868524
ATKR,Atkore Inc. Common Stock,4034193355
DNP,DNP Select Income Fund Inc. Common Stock,4027023277
KSS,Kohl's Corporation Common Stock,4024698168
ASO,Academy Sports and Outdoors Inc. Common Stock,4020821627
SEAS,SeaWorld Entertainment Inc. Common Stock,4006152533
AMBP,Ardagh Metal Packaging S.A. Ordinary Shares,4005965518
PCCWY,PCCW Limited Sponsored ADRs,4001392975
AVAL,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),4000775662
GPS,Gap Inc. (The) Common Stock,3999813117
SR,Spire Inc. Common Stock,3997755636
UPCHY,Uni-President China Holdings Ltd. Sponsored ADRs,3995815883
NTCO,Natura &Co Holding S.A. American Depositary Shares ,3989521641
TKAGY,Telekom Austria AG Sponsored ADRs,3987000000
INDB,Independent Bank Corp. Common Stock,3985034327
EVNVY,EVN AG Sponsored ADRs,3975312684
APLE,Apple Hospitality REIT Inc. Common Shares,3971216533
MMS,Maximus Inc. Common Stock,3944544594
JWN,Nordstrom Inc. Common Stock,3940611678
ALIT,Alight Inc. Class A Common Stock,3931154224
GEBHY,Genting Bhd. Sponsored ADRs,3927587622
MANT,ManTech International Corporation Common Stock $0.01 Par Value,3926496457
PECO,Phillips Edison & Company Inc. Common Stock,3923855000
MLI,Mueller Industries Inc. Common Stock,3922513286
VNT,Vontier Corporation Common Stock ,3917289191
AMED,Amedisys Inc Common Stock,3916881605
FLR,Fluor Corporation Common Stock,3915182726
ESYJY,easyJet plc Sponsored ADRs,3911331729
HAE,Haemonetics Corporation Common Stock,3909526055
EBC,Eastern Bankshares Inc. Common Stock,3901937423
BB,BlackBerry Limited Common Stock,3896321758
WING,Wingstop Inc. Common Stock,3894144719
CVBF,CVB Financial Corporation Common Stock,3882909306
YETI,YETI Holdings Inc. Common Stock,3878940488
EPR,EPR Properties Common Stock,3878178080
TATYY,Tate & Lyle PLC Sponsored ADRs,3876531452
WTM,White Mountains Insurance Group Ltd. Common Stock,3873770203
JBT,John Bean Technologies Corporation Common Stock,3868470926
SRAD,Sportradar Group AG Class A Ordinary Shares,3864010840
FIX,Comfort Systems USA Inc. Common Stock,3863758527
DUOL,Duolingo Inc. Class A Common Stock,3861700428
CBU,Community Bank System Inc. Common Stock,3861567355
CRC,California Resources Corporation Common Stock,3852040792
FTI,TechnipFMC plc Ordinary Share,3848320171
BHF,Brighthouse Financial Inc. Common Stock,3843554383
WK,Workiva Inc. Class A Common Stock,3842770316
UCBI,United Community Banks Inc. Common Stock,3836308673
SGFY,Signify Health Inc. Class A Common Stock,3832403171
APPF,AppFolio Inc. Class A Common Stock,3826763399
PRVA,Privia Health Group Inc. Common Stock,3826585858
FCFS,FirstCash Holdings Inc. Common Stock,3824203243
VAL,Valaris Limited Common Shares,3823556435
BPMC,Blueprint Medicines Corporation Common Stock,3817876357
LAZ,Lazard LTD. Lazard LTD. Class A Common Stock,3815944878
DUFRY,Dufry Ag Unsp/Adrs,3813474294
FUL,H. B. Fuller Company Common Stock,3811771685
ALSN,Allison Transmission Holdings Inc. Common Stock,3811728648
BANF,BancFirst Corporation Common Stock,3806880524
NCNO,nCino Inc. Common Stock,3801859187
RPD,Rapid7 Inc. Common Stock,3793018234
GOLF,Acushnet Holdings Corp. Common Stock,3791789138
TRIP,TripAdvisor Inc. Common Stock,3790667144
CWK,Cushman & Wakefield plc Ordinary Shares,3786660571
DEI,Douglas Emmett Inc. Common Stock,3781116787
APPN,Appian Corporation Class A Common Stock,3771506349
CALX,Calix Inc Common Stock,3760408913
TDC,Teradata Corporation Common Stock,3757683000
SKY,Skyline Champion Corporation Common Stock,3756460629
AEL,American Equity Investment Life Holding Company Common Stock,3748576432
TKAMY,ThyssenKrupp AG Sponsored ADRs,3747641081
NEA,Nuveen AMT-Free Quality Municipal Income Fund Common Shares of Beneficial Interest Par Value $.01,3740957774
ALRM,Alarm.com Holdings Inc. Common Stock,3740518743
TIIAY,Telecom Italia S.p.A. Sponsored ADRs,3740389826
SMCI,Super Micro Computer Inc. Common Stock,3735218581
NWSGY,NWS Holdings Limited Sponsored ADRs,3735136647
SKLKY,Shinsei Bank Ltd Sponsored ADRs,3730099522
CNS,Cohen & Steers Inc Common Stock,3726452157
BTU,Peabody Energy Corporation Common Stock ,3722982000
PTCT,PTC Therapeutics Inc. Common Stock,3716724336
HBI,Hanesbrands Inc. Common Stock,3710973682
WD,Walker & Dunlop Inc Common Stock,3710581728
DIOD,Diodes Incorporated Common Stock,3700321005
SBRA,Sabra Health Care REIT Inc. Common Stock,3697585980
SUM,Summit Materials Inc. Class A Common Stock,3695340333
HRI,Herc Holdings Inc. Common Stock ,3691703751
HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc. Common Stock,3689389637
SXT,Sensient Technologies Corporation Common Stock,3689215433
AEIS,Advanced Energy Industries Inc. Common Stock,3681188855
HHC,Howard Hughes Corporation (The) Common Stock,3679900229
AMRC,Ameresco Inc. Class A Common Stock,3673773637
GATX,GATX Corporation Common Stock,3673564000
MSTR,MicroStrategy Incorporated Common Stock Class A,3664698620
UNF,Unifirst Corporation Common Stock,3659962929
BKEAY,Bank of East Asia Ltd. Sponsored ADRs,3656414449
PK,Park Hotels & Resorts Inc. Common Stock ,3638239547
STNE,StoneCo Ltd. Class A Common Shares,3636552107
LAZR,Luminar Technologies Inc.  Class A Common Stock,3636457559
CCXI,ChemoCentryx Inc. Common Stock,3630860952
GMALY,Genting Malaysia Bhd. Sponsored ADRs,3625732224
DBRG,DigitalBridge Group Inc.,3624778851
PWSC,PowerSchool Holdings Inc. Class A Common Stock,3621051613
SGAMY,Sega Sammy Holdings Inc. Sponsored ADRs,3618442140
ALE,Allete Inc.,3612520603
ISSDY,ISS A/S Sponsored ADRs,3605676949
VICR,Vicor Corporation Common Stock,3603924660
HIW,Highwoods Properties Inc. Common Stock,3599420872
JOBY,Joby Aviation Inc. Common Stock,3596296569
VIAV,Viavi Solutions Inc. Common Stock,3592893971
ATCO,Atlas Corp. Common Shares,3574115048
SEM,Select Medical Holdings Corporation Common Stock,3572657749
GTES,Gates Industrial Corporation plc Ordinary Shares,3568009738
AIRYY,Air China Limited Sponsored ADRs Class H,3565851113
ERF,Enerplus Corporation Common Stock,3561252335
ADNT,Adient plc Ordinary Shares ,3561115358
VC,Visteon Corporation Common Stock,3558883744
AJRD,Aerojet Rocketdyne Holdings Inc. Common Stock,3554284988
KNBE,KnowBe4 Inc. Class A Common Stock,3550505993
PACW,PacWest Bancorp Common Stock,3547293828
BNL,Broadstone Net Lease Inc. Common Stock,3545268310
CPKPY,CP Pokphand Co. Ltd. Sponsored ADRs,3543374440
ABCL,AbCellera Biologics Inc. Common Shares,3542475839
PAAS,Pan American Silver Corp. Common Stock,3538693591
HSQVY,Husqvarna AB Sponsored ADRs Class B,3538490988
SPR,Spirit Aerosystems Holdings Inc. Common Stock,3534856703
AGO,Assured Guaranty Ltd. Common Stock,3530389420
BTG,B2Gold Corp Common shares (Canada),3528894338
LKNCY,Luckin Coffee Inc Sp/Adrs,3519625797
ABCB,Ameris Bancorp Common Stock,3518310922
FHB,First Hawaiian Inc. Common Stock,3516588369
KFY,Korn Ferry Common Stock,3515713695
KWR,Quaker Houghton Common Stock,3515246878
ABCM,Abcam plc American Depositary Shares,3514652107
MMYT,MakeMyTrip Limited Ordinary Shares,3500358904
ESMT,EngageSmart Inc. Common Stock,3496201817
INST,Instructure Holdings Inc. Common Stock,3492687978
VSCO,Victorias Secret & Co. Common Stock ,3488483305
FRHC,Freedom Holding Corp. Common Stock,3485601090
BRBR,BellRing Brands Inc. Common Stock ,3478595411
PDO,PIMCO Dynamic Income Opportunities Fund Common Shares of Beneficial Interest,3476240637
ESGR,Enstar Group Limited Ordinary Shares,3473378370
AMBA,Ambarella Inc. Ordinary Shares,3470835469
FTCH,Farfetch Limited Class A Ordinary Shares,3469974654
OAOFY,TATNEFT PJSC Sponsored ADRs,3467749367
MMSI,Merit Medical Systems Inc. Common Stock,3460347333
WE,WeWork Inc. Class A Common Stock,3456437676
SMTC,Semtech Corporation Common Stock,3450652284
LCII,LCI Industries,3448582653
AXNX,Axonics Inc. Common Stock,3434234277
GLPG,Galapagos NV American Depositary Shares,3433000130
CNX,CNX Resources Corporation Common Stock,3426709218
BRFS,BRF S.A.,3426194621
MATX,Matson Inc. Common Stock,3426154728
LIVN,LivaNova PLC Ordinary Shares,3424474609
COOP,Mr. Cooper Group Inc. Common Stock,3423330320
SPT,Sprout Social Inc Class A Common Stock,3422090920
SFM,Sprouts Farmers Market Inc. Common Stock,3419135943
PCH,PotlatchDeltic Corporation Common Stock,3414504803
DY,Dycom Industries Inc. Common Stock,3414434729
DORM,Dorman Products Inc. Common Stock,3403954683
RARE,Ultragenyx Pharmaceutical Inc. Common Stock,3403502396
OTTR,Otter Tail Corporation Common Stock,3402057127
BOH,Bank of Hawaii Corporation Common Stock,3399148929
EURN,Euronav NV Ordinary Shares,3398034679
CWT,California Water Service Group Common Stock,3395227220
CATY,Cathay General Bancorp Common Stock,3394529565
SUN,Sunoco LP Common Units representing limited partner interests,3392171987
PPBI,Pacific Premier Bancorp Inc,3388765266
HI,Hillenbrand Inc Common Stock,3382698767
NSIT,Insight Enterprises Inc. Common Stock,3379414779
FOLD,Amicus Therapeutics Inc. Common Stock,3378642261
NNI,Nelnet Inc. Common Stock,3375121865
CRI,Carter's Inc. Common Stock,3373214761
ONEM,1Life Healthcare Inc. Common Stock,3368643365
SMPL,The Simply Good Foods Company Common Stock,3362418015
REZI,Resideo Technologies Inc. Common Stock ,3348572317
ARRY,Array Technologies Inc. Common Stock,3342899707
SWRBY,Swire Pacific Limited Sponsored ADRs Class B,3339694400
AAON,AAON Inc. Common Stock,3336584961
VRNS,Varonis Systems Inc. Common Stock,3323248212
OUT,OUTFRONT Media Inc. Common Stock,3314636037
HELE,Helen of Troy Limited Common Stock,3312441725
PEGA,Pegasystems Inc. Common Stock,3310388243
AZEK,The AZEK Company Inc. Class A Common Stock,3309463296
HLF,Herbalife Nutrition Ltd. Common Stock,3307025425
WSFS,WSFS Financial Corporation Common Stock,3306261402
MAKSY,Marks and Spencer Group plc Sponsored ADRs,3304476403
SFNC,Simmons First National Corporation Class A Common Stock,3299542514
BVNRY,Bavarian Nordic A/S Sponsored ADRs,3298429930
PZZA,Papa John's International Inc. Common Stock,3297426741
TNDM,Tandem Diabetes Care Inc. Common Stock,3297278835
AWR,American States Water Company Common Stock,3297192550
PTEN,Patterson-UTI Energy Inc. Common Stock,3296460768
VIR,Vir Biotechnology Inc. Common Stock,3293507391
MCW,Mister Car Wash Inc. Common Stock,3291747351
RUSHB,Rush Enterprises Inc. Class B,3289682634
HYSNY,Hysan Development Co. Ltd. Sponsored ADRs,3286083776
BSM,Black Stone Minerals L.P. Common units representing limited partner interests,3285459704
SIG,Signet Jewelers Limited Common Shares,3284844244
ASB,Associated Banc-Corp Common Stock,3283255620
TMHC,Taylor Morrison Home Corporation Common Stock,3278106709
CVI,CVR Energy Inc. Common Stock,3275286915
FHI,Federated Hermes Inc. Common Stock,3274627499
KWHIY,Kawasaki Heavy Industries Ltd Sponsored ADRs,3274475100
MRVI,Maravai LifeSciences Holdings Inc. Class A Common Stock,3266093804
